State,District,Date,Year,Month,Avg_rainfall,Agency_name
Rajasthan,Sirohi,2022-01-26,2022,01,0,NRSC VIC MODEL
Rajasthan,Sirohi,2022-01-27,2022,01,0,NRSC VIC MODEL
Rajasthan,Sirohi,2022-01-28,2022,01,0,NRSC VIC MODEL
Rajasthan,Sirohi,2022-01-29,2022,01,0,NRSC VIC MODEL
Rajasthan,Sirohi,2022-01-30,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-01,2022,01,0.189321256,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-03,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-04,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-05,2022,01,0.101567776,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-06,2022,01,4.04065048,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-07,2022,01,7.048765147,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-08,2022,01,10.35229793,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-09,2022,01,3.599177938,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-10,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-11,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-12,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-13,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-14,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-15,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-16,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-17,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-18,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-19,2022,01,0.000130832,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-20,2022,01,0.000384799,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-21,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-22,2022,01,0.24238508,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-23,2022,01,0.00023088,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-24,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-25,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-26,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-27,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-28,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-29,2022,01,0,NRSC VIC MODEL
Rajasthan,Tonk,2022-01-30,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-01,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-03,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-04,2022,01,0.012409903,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-05,2022,01,0.529708167,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-06,2022,01,2.42371444,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-07,2022,01,3.922776036,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-08,2022,01,1.088690853,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-09,2022,01,0.011426893,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-10,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-11,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-12,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-13,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-14,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-15,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-16,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-17,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-18,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-19,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-20,2022,01,0.0000863,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-21,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-22,2022,01,0.005202761,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-23,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-24,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-25,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-26,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-27,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-28,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-29,2022,01,0,NRSC VIC MODEL
Rajasthan,Udaipur,2022-01-30,2022,01,0,NRSC VIC MODEL
Sikkim,East,2022-01-01,2022,01,0.403278191,NRSC VIC MODEL
Sikkim,East,2022-01-03,2022,01,0.012302907,NRSC VIC MODEL
Sikkim,East,2022-01-04,2022,01,0.088428971,NRSC VIC MODEL
Sikkim,East,2022-01-05,2022,01,0.012624361,NRSC VIC MODEL
Sikkim,East,2022-01-06,2022,01,0.342026663,NRSC VIC MODEL
Sikkim,East,2022-01-07,2022,01,0.109235788,NRSC VIC MODEL
Sikkim,East,2022-01-08,2022,01,0.272008218,NRSC VIC MODEL
Sikkim,East,2022-01-09,2022,01,0.120515888,NRSC VIC MODEL
Sikkim,East,2022-01-10,2022,01,0.284778694,NRSC VIC MODEL
Sikkim,East,2022-01-11,2022,01,0.002279398,NRSC VIC MODEL
Sikkim,East,2022-01-12,2022,01,3.293789238,NRSC VIC MODEL
Sikkim,East,2022-01-13,2022,01,3.529268634,NRSC VIC MODEL
Sikkim,East,2022-01-14,2022,01,0.558160395,NRSC VIC MODEL
Sikkim,East,2022-01-15,2022,01,1.846897223,NRSC VIC MODEL
Sikkim,East,2022-01-16,2022,01,0.078493132,NRSC VIC MODEL
Sikkim,East,2022-01-17,2022,01,0.066745463,NRSC VIC MODEL
Sikkim,East,2022-01-18,2022,01,0.345767214,NRSC VIC MODEL
Sikkim,East,2022-01-19,2022,01,0.00917604,NRSC VIC MODEL
Sikkim,East,2022-01-20,2022,01,0.719676233,NRSC VIC MODEL
Sikkim,East,2022-01-21,2022,01,0.931835629,NRSC VIC MODEL
Sikkim,East,2022-01-22,2022,01,3.80250422,NRSC VIC MODEL
Sikkim,East,2022-01-23,2022,01,1.646573165,NRSC VIC MODEL
Sikkim,East,2022-01-24,2022,01,2.087432208,NRSC VIC MODEL
Sikkim,East,2022-01-25,2022,01,3.124850743,NRSC VIC MODEL
Sikkim,East,2022-01-26,2022,01,1.052000841,NRSC VIC MODEL
Sikkim,East,2022-01-27,2022,01,0.524729217,NRSC VIC MODEL
Sikkim,East,2022-01-28,2022,01,1.265825951,NRSC VIC MODEL
Sikkim,East,2022-01-29,2022,01,0,NRSC VIC MODEL
Sikkim,East,2022-01-30,2022,01,0.013442606,NRSC VIC MODEL
Sikkim,North,2022-01-01,2022,01,1.388385173,NRSC VIC MODEL
Sikkim,North,2022-01-03,2022,01,0.116349133,NRSC VIC MODEL
Sikkim,North,2022-01-04,2022,01,0.652263225,NRSC VIC MODEL
Sikkim,North,2022-01-05,2022,01,0.043389459,NRSC VIC MODEL
Sikkim,North,2022-01-06,2022,01,5.458666628,NRSC VIC MODEL
Sikkim,North,2022-01-07,2022,01,2.882278574,NRSC VIC MODEL
Sikkim,North,2022-01-08,2022,01,0.004625797,NRSC VIC MODEL
Sikkim,North,2022-01-09,2022,01,0.188178199,NRSC VIC MODEL
Sikkim,North,2022-01-10,2022,01,7.928590283,NRSC VIC MODEL
Sikkim,North,2022-01-11,2022,01,0.0000388,NRSC VIC MODEL
Sikkim,North,2022-01-12,2022,01,29.82309497,NRSC VIC MODEL
Sikkim,North,2022-01-13,2022,01,3.559279476,NRSC VIC MODEL
Sikkim,North,2022-01-14,2022,01,0.576286447,NRSC VIC MODEL
Sikkim,North,2022-01-15,2022,01,0.688959492,NRSC VIC MODEL
Sikkim,North,2022-01-16,2022,01,0.353615049,NRSC VIC MODEL
Sikkim,North,2022-01-17,2022,01,0.234617066,NRSC VIC MODEL
Sikkim,North,2022-01-18,2022,01,0.049772542,NRSC VIC MODEL
Sikkim,North,2022-01-19,2022,01,0.012223475,NRSC VIC MODEL
Sikkim,North,2022-01-20,2022,01,0.409467026,NRSC VIC MODEL
Sikkim,North,2022-01-21,2022,01,0.548609192,NRSC VIC MODEL
Sikkim,North,2022-01-22,2022,01,2.1973182,NRSC VIC MODEL
Sikkim,North,2022-01-23,2022,01,0.75339762,NRSC VIC MODEL
Sikkim,North,2022-01-24,2022,01,0.679333182,NRSC VIC MODEL
Sikkim,North,2022-01-25,2022,01,3.742386096,NRSC VIC MODEL
Sikkim,North,2022-01-26,2022,01,2.662727651,NRSC VIC MODEL
Sikkim,North,2022-01-27,2022,01,0.492311433,NRSC VIC MODEL
Sikkim,North,2022-01-28,2022,01,1.816103423,NRSC VIC MODEL
Sikkim,North,2022-01-29,2022,01,0,NRSC VIC MODEL
Sikkim,North,2022-01-30,2022,01,0.013373464,NRSC VIC MODEL
Sikkim,South,2022-01-01,2022,01,1.111915426,NRSC VIC MODEL
Sikkim,South,2022-01-03,2022,01,0.494109757,NRSC VIC MODEL
Sikkim,South,2022-01-04,2022,01,0.892752028,NRSC VIC MODEL
Sikkim,South,2022-01-05,2022,01,0.001984226,NRSC VIC MODEL
Sikkim,South,2022-01-06,2022,01,1.400489301,NRSC VIC MODEL
Sikkim,South,2022-01-07,2022,01,0.74868972,NRSC VIC MODEL
Sikkim,South,2022-01-08,2022,01,0.0000749,NRSC VIC MODEL
Sikkim,South,2022-01-09,2022,01,0.022725006,NRSC VIC MODEL
Sikkim,South,2022-01-10,2022,01,2.304922057,NRSC VIC MODEL
Sikkim,South,2022-01-11,2022,01,0.000149753,NRSC VIC MODEL
Sikkim,South,2022-01-12,2022,01,14.30653283,NRSC VIC MODEL
Sikkim,South,2022-01-13,2022,01,1.20742035,NRSC VIC MODEL
Sikkim,South,2022-01-14,2022,01,0.486696988,NRSC VIC MODEL
Sikkim,South,2022-01-15,2022,01,2.669345786,NRSC VIC MODEL
Sikkim,South,2022-01-16,2022,01,0.357460218,NRSC VIC MODEL
Sikkim,South,2022-01-17,2022,01,0,NRSC VIC MODEL
Sikkim,South,2022-01-18,2022,01,0.430090384,NRSC VIC MODEL
Sikkim,South,2022-01-19,2022,01,0.029201819,NRSC VIC MODEL
Sikkim,South,2022-01-20,2022,01,0.090151257,NRSC VIC MODEL
Sikkim,South,2022-01-21,2022,01,2.751185757,NRSC VIC MODEL
Sikkim,South,2022-01-22,2022,01,5.518020694,NRSC VIC MODEL
Sikkim,South,2022-01-23,2022,01,1.092896805,NRSC VIC MODEL
Sikkim,South,2022-01-24,2022,01,1.07312942,NRSC VIC MODEL
Sikkim,South,2022-01-25,2022,01,4.658139431,NRSC VIC MODEL
Sikkim,South,2022-01-26,2022,01,2.770728513,NRSC VIC MODEL
Sikkim,South,2022-01-27,2022,01,0.009434434,NRSC VIC MODEL
Sikkim,South,2022-01-28,2022,01,1.350846208,NRSC VIC MODEL
Sikkim,South,2022-01-29,2022,01,0,NRSC VIC MODEL
Sikkim,South,2022-01-30,2022,01,0.317476189,NRSC VIC MODEL
Sikkim,West,2022-01-01,2022,01,1.80460942,NRSC VIC MODEL
Sikkim,West,2022-01-03,2022,01,0.560136163,NRSC VIC MODEL
Sikkim,West,2022-01-04,2022,01,1.013775274,NRSC VIC MODEL
Sikkim,West,2022-01-05,2022,01,0.021696379,NRSC VIC MODEL
Sikkim,West,2022-01-06,2022,01,2.731416665,NRSC VIC MODEL
Sikkim,West,2022-01-07,2022,01,1.032665497,NRSC VIC MODEL
Sikkim,West,2022-01-08,2022,01,0,NRSC VIC MODEL
Sikkim,West,2022-01-09,2022,01,0.093059442,NRSC VIC MODEL
Sikkim,West,2022-01-10,2022,01,3.632261261,NRSC VIC MODEL
Sikkim,West,2022-01-11,2022,01,0,NRSC VIC MODEL
Sikkim,West,2022-01-12,2022,01,22.4821253,NRSC VIC MODEL
Sikkim,West,2022-01-13,2022,01,0.787982361,NRSC VIC MODEL
Sikkim,West,2022-01-14,2022,01,0.310274186,NRSC VIC MODEL
Sikkim,West,2022-01-15,2022,01,2.224392142,NRSC VIC MODEL
Sikkim,West,2022-01-16,2022,01,0.027377134,NRSC VIC MODEL
Sikkim,West,2022-01-17,2022,01,0.036000931,NRSC VIC MODEL
Sikkim,West,2022-01-18,2022,01,0.679546096,NRSC VIC MODEL
Sikkim,West,2022-01-19,2022,01,0.033354475,NRSC VIC MODEL
Sikkim,West,2022-01-20,2022,01,0.020943508,NRSC VIC MODEL
Sikkim,West,2022-01-21,2022,01,2.306523544,NRSC VIC MODEL
Sikkim,West,2022-01-22,2022,01,5.352001565,NRSC VIC MODEL
Sikkim,West,2022-01-23,2022,01,0.006159855,NRSC VIC MODEL
Sikkim,West,2022-01-24,2022,01,0,NRSC VIC MODEL
Sikkim,West,2022-01-25,2022,01,0,NRSC VIC MODEL
Sikkim,West,2022-01-26,2022,01,0.177403829,NRSC VIC MODEL
Sikkim,West,2022-01-27,2022,01,0.000684428,NRSC VIC MODEL
Sikkim,West,2022-01-28,2022,01,0.052700983,NRSC VIC MODEL
Sikkim,West,2022-01-29,2022,01,0,NRSC VIC MODEL
Sikkim,West,2022-01-30,2022,01,0.362747026,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-01,2022,01,17.42272113,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-03,2022,01,6.67074991,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-04,2022,01,0.264516956,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-05,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-06,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-07,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-08,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-09,2022,01,0.264516956,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-10,2022,01,0.264516956,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-11,2022,01,24.10634728,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-12,2022,01,0.000140468,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-13,2022,01,0.000218506,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-14,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-15,2022,01,1.159329683,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-16,2022,01,0.000327759,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-17,2022,01,0.03475804,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-19,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-18,2022,01,0.028140434,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-20,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-21,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-22,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-23,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-24,2022,01,0.00051505,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-25,2022,01,0.021678903,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-26,2022,01,0.00191973,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-27,2022,01,0.001545149,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-28,2022,01,0.000827201,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-29,2022,01,0.002840576,NRSC VIC MODEL
Tamil Nadu,Ariyalur,2022-01-30,2022,01,0.007241909,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-01,2022,01,0.809536495,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-03,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-04,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-05,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-06,2022,01,0.002646986,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-07,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-08,2022,01,0.006650552,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-09,2022,01,0.00370578,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-10,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-11,2022,01,0.004654283,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-12,2022,01,0.003882246,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-13,2022,01,0.001135998,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-14,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-15,2022,01,1.226436761,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-16,2022,01,0.016962767,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-17,2022,01,0.723101379,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-19,2022,01,0.068391496,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-20,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-18,2022,01,0.978965646,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-21,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-22,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-23,2022,01,0.004411643,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-24,2022,01,0.575675298,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-25,2022,01,0.082409492,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-26,2022,01,0.002327142,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-27,2022,01,0.009374741,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-28,2022,01,2.337365679,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-29,2022,01,0.024760346,NRSC VIC MODEL
Tamil Nadu,Chengalpattu,2022-01-30,2022,01,0.002646986,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-01,2022,01,0.267622026,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-03,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-04,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-05,2022,01,0.014986833,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-06,2022,01,0.001248903,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-07,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-08,2022,01,0.009991222,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-09,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-10,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-11,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-12,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-13,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-14,2022,01,0.124890279,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-15,2022,01,0.730608131,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-16,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-17,2022,01,1.378788679,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-18,2022,01,5.901065677,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-19,2022,01,0.00874232,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-20,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-21,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-22,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-23,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-24,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-25,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-26,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-27,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-28,2022,01,0.023104702,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-29,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Chennai,2022-01-30,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-01,2022,01,0.441969978,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-03,2022,01,0.789665839,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-04,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-05,2022,01,0.023392382,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-06,2022,01,0.003330788,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-07,2022,01,0.003484517,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-08,2022,01,0.039437814,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-10,2022,01,0.005860906,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-11,2022,01,0.280471586,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-12,2022,01,0.000269025,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-13,2022,01,0.006501442,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-14,2022,01,0.035870027,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-15,2022,01,1.3226432,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-16,2022,01,0.068287564,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-09,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-17,2022,01,3.939156715,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-19,2022,01,0.000672563,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-18,2022,01,0.622818969,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-20,2022,01,0.00901875,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-21,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-22,2022,01,0.350117087,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-23,2022,01,0.003670272,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-24,2022,01,0.008467889,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-25,2022,01,0.011817893,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-26,2022,01,0.001992068,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-27,2022,01,0.139284597,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-28,2022,01,1.161304942,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-29,2022,01,0.0023892,NRSC VIC MODEL
Tamil Nadu,Coimbatore,2022-01-30,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-01,2022,01,4.665322407,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-03,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-04,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-05,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-06,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-07,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-08,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-09,2022,01,0.0000488,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-10,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-11,2022,01,32.73755798,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-12,2022,01,0.00035787,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-13,2022,01,0.000130135,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-14,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-15,2022,01,1.711512891,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-16,2022,01,0.000130135,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-17,2022,01,0.747403194,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-19,2022,01,0.000268402,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-20,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-18,2022,01,0.579594735,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-21,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-22,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-23,2022,01,0.00035787,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-24,2022,01,0.002008952,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-25,2022,01,2.672767762,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-26,2022,01,0.000130135,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-27,2022,01,0.007775537,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-28,2022,01,0.435600893,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-29,2022,01,0.002049619,NRSC VIC MODEL
Tamil Nadu,Cuddalore,2022-01-30,2022,01,0.645377733,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-01,2022,01,0.136601643,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-03,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-04,2022,01,0.024300361,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-05,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-06,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-07,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-08,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-09,2022,01,0.0000804,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-10,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-11,2022,01,0.077949986,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-12,2022,01,0,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-13,2022,01,0.0000804,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-14,2022,01,0.040176954,NRSC VIC MODEL
Tamil Nadu,Dharmapuri,2022-01-15,2022,01,0.787401331,NRSC VIC MODEL
